"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","screenName","retweetCount","isRetweet","longitude","latitude"
"3206","So overrated.
 
#ufc257 https://t.co/PQ95gy7t8o",FALSE,0,NA,2021-01-24 08:09:26,FALSE,NA,"1353253561950466050",NA,"SupermanCheikh",0,FALSE,NA,NA
"3207","Omfg I just slept through #UFC257 to find out Dustin knocked out Conor, fuck my life.",FALSE,2,NA,2021-01-24 08:09:24,FALSE,NA,"1353253556070076423",NA,"Stople3",0,FALSE,NA,NA
"3208","And jake paul is gonna be posting a video in 3....2.....1 

Mcgreggor is finished #UFC257",FALSE,0,NA,2021-01-24 08:09:23,FALSE,NA,"1353253550583902208",NA,"Michael41082077",0,FALSE,NA,NA
"3209","Straight Mismatch #UFC257 https://t.co/UN2rSkaI38",FALSE,0,NA,2021-01-24 08:09:19,FALSE,NA,"1353253533253054465",NA,"Fight_Lines",0,FALSE,NA,NA
"3210","This is what the sports about. #UFC257 https://t.co/RTjG9deGRv",FALSE,6,NA,2021-01-24 08:09:17,FALSE,NA,"1353253525632000000",NA,"danthecasual",0,FALSE,NA,NA
"3211","What a fight!! Put some respect on @DustinPoirier name. Gave a big <U+0001F595><U+0001F3FD>to everyone who doubted him and everyone who b… https://t.co/RCasGoU9QU",FALSE,1,NA,2021-01-24 08:09:14,TRUE,NA,"1353253514227699718",NA,"WeCouldBeWrongP",0,FALSE,NA,NA
"3212","Dustin describes the difference between McGregor in their 1st fight, to the 2nd. #UFC257 https://t.co/wL01ajlzeV",FALSE,424,NA,2021-01-24 08:09:13,FALSE,NA,"1353253508150079489",NA,"DownwardElbow",60,FALSE,NA,NA
"3213","#UFC257 #PoirierMcGregor2 all I'll say is, I told you so.
Poirier is a savage and has evolved.",FALSE,0,NA,2021-01-24 08:09:09,FALSE,NA,"1353253491771371520",NA,"footsoldier80",0,FALSE,NA,NA
"3214","https://t.co/NA3cnms8Ib
#UFC257
#Heat
#Harlem
#Khabib
#ESPNPlus
#Toonami
#TALESFROMTHESMP
https://t.co/NA3cnms8Ib",FALSE,0,NA,2021-01-24 08:09:08,FALSE,NA,"1353253486234804227",NA,"RosidMoon",0,FALSE,NA,NA
"3215","@ZachCandito @ZachCandito Amazing production ya'll put together #UFC257 The main reason the @ufc and anything that'… https://t.co/yRzriLy2jr",FALSE,0,"ZachCandito",2021-01-24 08:09:06,TRUE,"1353130783117082626","1353253480555753472","35246091","FloydFamilyFund",0,FALSE,NA,NA
"3216","https://t.co/fngemu4kp2

I N S O M N I A<U+0001F525><U+0001F525><U+0001F525>
#ESPNPlus #UFC257 #McGregorPoirier #ESPNKnockOut #UFCEnVivo #Dynamite #handsamdude #Jets #COVID",FALSE,0,NA,2021-01-24 08:09:03,FALSE,NA,"1353253466269863936",NA,"Chukieblinks",0,FALSE,NA,NA
"3217","#MacGregor avant et apres le vaccin #UFC257 https://t.co/Ui6SBvoUzS",FALSE,2,NA,2021-01-24 08:09:00,FALSE,NA,"1353253456195297280",NA,"wutangas59",1,FALSE,NA,NA
"3218","What's next for Poirier/Chandler/Conor/Hooker? @bokamotoESPN plays matchmaker after #UFC257: https://t.co/68NeLf4Ia1",FALSE,1,NA,2021-01-24 08:08:59,FALSE,NA,"1353253452164386817",NA,"AFeldmanESPN",0,FALSE,NA,NA
"3219","Conor Mcgregor maç sonu basin toplantisi yapiyor
#UFC257 https://t.co/Eow1n5Uawt",FALSE,3,NA,2021-01-24 08:08:59,FALSE,NA,"1353253452139421696",NA,"Yerlimen",0,FALSE,NA,NA
"3220","Conor just lost I'm disappointed now <U+0001F494>you better run my likes <U+0001F602>
#UFC257 
#UFCFightIsland 
#ongod https://t.co/OcmRn527I3",FALSE,0,NA,2021-01-24 08:08:58,FALSE,NA,"1353253447693426688",NA,"Man21Rocket",0,FALSE,NA,NA
"3221","Completely underwhelmed w #UFC257",FALSE,0,NA,2021-01-24 08:08:58,FALSE,NA,"1353253446057652225",NA,"afs_inc_",0,FALSE,NA,NA
"3222","Khabib *seemingly* affirms his retirement tonight as result of the fight. #UFC257 https://t.co/kuTc3xQQH1",FALSE,0,NA,2021-01-24 08:08:57,FALSE,NA,"1353253441947258881",NA,"tdrewcook",0,FALSE,NA,NA
"3223","Conor McGregor not strong any longer?
#UFC257 #Naijaloveinfo https://t.co/OmQJkUgJqs",FALSE,1,NA,2021-01-24 08:08:57,FALSE,NA,"1353253440064016397",NA,"naijaloveinfo",1,FALSE,NA,NA
"3224","#UFC257 https://t.co/WxswK6g7SY",FALSE,0,NA,2021-01-24 08:08:54,FALSE,NA,"1353253431193055232",NA,"whollifield",0,FALSE,NA,NA
"3225","McGregor vs Poirier 3
#UFC257 https://t.co/eyLCFWwDPW",FALSE,0,NA,2021-01-24 08:08:52,FALSE,NA,"1353253422766682112",NA,"eliasdgm",0,FALSE,NA,NA
"3226","pov you are mcgregor round 2 @ 3m25s #ufc257 https://t.co/RTMrbhLpdI",FALSE,1,NA,2021-01-24 08:08:51,FALSE,NA,"1353253418824032257",NA,"muslim_tails",0,FALSE,NA,NA
"3227","Khabib sen elleme benim yarami 
Beni bu hallere koyani getir 
#UFC257 #Khabib https://t.co/sq4RO6HxWD",FALSE,0,NA,2021-01-24 08:08:50,FALSE,NA,"1353253411345592320",NA,"Spor7676",0,FALSE,NA,NA
"3228","Yine bir ölüm kalim maçinda kevgire dönen Conor  #UFC257 https://t.co/JSxaSe8k1a",FALSE,2,NA,2021-01-24 08:08:47,FALSE,NA,"1353253402239782915",NA,"dorukgursoy24",0,FALSE,NA,NA
"3229","Poirier gets to rest for awhile..

McGregor/Gaethje LW eliminator in May 

Oliveira/Chandler for top contender in A… https://t.co/Uhoqg1bqe5",FALSE,0,NA,2021-01-24 08:08:47,TRUE,NA,"1353253400893415425",NA,"Buhlahkaytweets",0,FALSE,NA,NA
"3230","What a bloody sport eh boys and girls? #UFC257",FALSE,6,NA,2021-01-24 08:08:46,FALSE,NA,"1353253397948813313",NA,"Max_Randall",0,FALSE,NA,NA
"3231","Dustin Poirier ve Conor McGregor maçi sadece  2 raunt sürdü https://t.co/zIOuDxvJEk #UFC257 https://t.co/YnJaYjawFD",FALSE,4,NA,2021-01-24 08:08:46,FALSE,NA,"1353253394484506624",NA,"postacomtr",0,FALSE,NA,NA
"3232","Conor Mcgregor Dustin Poirier'e yenildiginde kamera'ya böyle bakiyordum. 0 ºaka. #UFC257 https://t.co/sfbV8XUDLk",FALSE,0,NA,2021-01-24 08:08:45,FALSE,NA,"1353253392978731008",NA,"SerkannG7",0,FALSE,NA,NA
"3233","@DustinPoirier x @CharlesDoBronxs (For Vacant Title)
@MikeChandlerMMA x @Justin_Gaethje 
@TheNotoriousMMA x… https://t.co/nCckliY1mT",FALSE,0,"DustinPoirier",2021-01-24 08:08:41,TRUE,NA,"1353253374880178179","45342709","AJyusuf22",0,FALSE,NA,NA
"3234","@DustinPoirier it was cool #ufc257 https://t.co/NNNlGnlzy1",FALSE,0,"DustinPoirier",2021-01-24 08:08:40,FALSE,NA,"1353253369629048834","45342709","IbragimSolar",0,FALSE,NA,NA
"3235","<U+30DD><U+30A4><U+30A8>—*(*•`<U+3141>•´*)*<U+2727>!!!!!

#UFC257",FALSE,0,NA,2021-01-24 08:08:39,FALSE,NA,"1353253367791849472",NA,"monsuto_tora11",0,FALSE,NA,NA
"3236","<U+0001F53A>HP EliteBook 2560p
<U+0001F53A>Intel Core i5 4th Gen
<U+0001F53A>4GB RAM
<U+0001F53A>500GB HDD
<U+0001F53A>Fingerprint login
<U+0001F53A>Windows 10 Pro
<U+0001F388>Ksh.24,000/-
 
C… https://t.co/qrPyJBT9q3",FALSE,2,NA,2021-01-24 08:08:38,TRUE,NA,"1353253364067422209",NA,"njugunapaul124",0,FALSE,NA,NA
"3237","#UFC257 Poirier tek atmaya devam ediyor Khabib kenardan bakip ºeytan gülücügü atiyor Mc gregor uyuyor dndnndns",FALSE,14,NA,2021-01-24 08:08:37,FALSE,NA,"1353253359885692932",NA,"Mremro96",0,FALSE,NA,NA
"3238","Respect falan yok, yüzüne bile bakmiyor konuºurken.

We will do it again de iºin pazarlama tarafi.

Bu organizasyon… https://t.co/Qs9JEfAYrJ",FALSE,0,NA,2021-01-24 08:08:36,TRUE,NA,"1353253352877006848",NA,"cemilbalkanli",0,FALSE,NA,NA
"3239","Paye ta crepe Hooker c'est la CHANDLER!<U+0001F923>
#UFC257",FALSE,0,NA,2021-01-24 08:08:35,FALSE,NA,"1353253350230413313",NA,"instant_zero",0,FALSE,NA,NA
"3240","respect to conor and dustin for a good fight #UFC257",FALSE,0,NA,2021-01-24 08:08:34,FALSE,NA,"1353253346686218240",NA,"Eruditeandfocus",0,FALSE,NA,NA
"3241","Iron @MikeChandlerMMA, baby!!!

If you didn't know, now you know!

#UFC257",FALSE,0,NA,2021-01-24 08:08:33,FALSE,NA,"1353253339513970688",NA,"CameraShotHH",0,FALSE,NA,NA
"3242","Just shows how good khabib is walked the floor with that division #UFC257",FALSE,0,NA,2021-01-24 08:08:30,FALSE,NA,"1353253329091092482",NA,"Bryant5Ryan",0,FALSE,NA,NA
"3243","Rest in peace Dustin
#UFC257 https://t.co/DypWwQJdYC",FALSE,1,NA,2021-01-24 08:08:30,FALSE,NA,"1353253327753142273",NA,"Mountassif1",0,FALSE,NA,NA
"3244",".@danawhite discusses @TheNotoriousMMA's future with the @ufc #UFC257 #fightisland https://t.co/y9TKH7kF0N",FALSE,0,NA,2021-01-24 08:08:29,FALSE,NA,"1353253324783554560",NA,"octagonzo_TV",0,FALSE,NA,NA
"3245","Great night of fights. I'll see you around brunch time for the next #SundaySubmission for @mmanews_com to talk all things #UFC257",FALSE,0,NA,2021-01-24 08:08:27,FALSE,NA,"1353253316910870528",NA,"Carbazel",0,FALSE,NA,NA
"3246","Wow wow amazing #UFC257  wooow i can’t believe",FALSE,0,NA,2021-01-24 08:08:27,FALSE,NA,"1353253316646592512",NA,"dollar_nj",0,FALSE,NA,NA
"3247","#UFC257 https://t.co/O3l6nrl3AM",FALSE,0,NA,2021-01-24 08:08:26,FALSE,NA,"1353253311051345920",NA,"JOSHSTOYSHOW4Y",0,FALSE,NA,NA
"3248","In the post match press conference not once did @DustinPoirier say he wanted a rematch with @TeamKhabib. 

There ar… https://t.co/Lom2bbKDbs",FALSE,1,NA,2021-01-24 08:08:25,TRUE,NA,"1353253307461074945",NA,"MMohiuddinKhan_",0,FALSE,NA,NA
"3249","No this doesn’t “prove how great khabib is” is proves elite wrestling &gt; elite boxing #UFC257",FALSE,1,NA,2021-01-24 08:08:23,FALSE,NA,"1353253299907137537",NA,"KICKCL0UDS",1,FALSE,NA,NA
"3250","#UFC257 Try Audible Plus https://t.co/pkbDwYgMX8 https://t.co/pszKZJiBAy",FALSE,0,NA,2021-01-24 08:08:22,FALSE,NA,"1353253295578636289",NA,"XXPRESSMEDIA",0,FALSE,NA,NA
"3251","#UFC257 https://t.co/xQ1xUB2n7J",FALSE,0,NA,2021-01-24 08:08:20,FALSE,NA,"1353253288066609152",NA,"XXPRESSMEDIA",0,FALSE,NA,NA
"3252","Khabib mc gregoru öyle bi hale soktu ki adam daha kendine gelemedi. Kalk yerine yat evladim üstün açik kalmiº hasta… https://t.co/ZU3zlEWWEi",FALSE,26,NA,2021-01-24 08:08:20,TRUE,NA,"1353253287252922369",NA,"sonsaira",2,FALSE,NA,NA
"3253","""We'll do it again!""

Respect between Conor McGregor and Dustin Poirier after #UFC257 https://t.co/1Qta8AWHla",FALSE,0,NA,2021-01-24 08:08:18,FALSE,NA,"1353253280365879299",NA,"flxckerofhope",0,FALSE,NA,NA
"3254","Amazing work by @DustinPoirier tonight, wow! 

He showed us that leg/calfkicks is the proper way to stop a boxing b… https://t.co/Y7MYB4IZxP",FALSE,0,NA,2021-01-24 08:08:18,TRUE,NA,"1353253278528761856",NA,"_PatrikPersson_",0,FALSE,NA,NA
"3255","Hey @DustinPoirier, you deserve a nice, cold glass of water for that #UFC257",FALSE,0,NA,2021-01-24 08:08:16,FALSE,NA,"1353253268957392896",NA,"DeviantJohnny",0,FALSE,NA,NA
"3256","MMA<U+3067><U+306E><U+30AB>—<U+30D5><U+30AD><U+30C3><U+30AF><U+5927><U+4EBA><U+6C17><U+8AAC><U+3002>

#UFC257 
#<U+30DE><U+30AF><U+30EC><U+30AC>—",FALSE,1,NA,2021-01-24 08:08:14,FALSE,NA,"1353253263596941312",NA,"tmtm_ari58",0,FALSE,NA,NA
"3257","Here come the parade of Conor fans fans praising his ability to sit through a post fight conference with some actua… https://t.co/YfkqtvGQu4",FALSE,5,NA,2021-01-24 08:08:10,TRUE,NA,"1353253246740144128",NA,"fan_proper",1,FALSE,NA,NA
"3258","Conor McGregor breaks down KO loss to Dustin Poirier at #UFC257 - ‘Those leg kicks are not to be messed with!’… https://t.co/ixbk7G8wc9",FALSE,4,NA,2021-01-24 08:08:09,TRUE,NA,"1353253240691974144",NA,"mmamania",0,FALSE,NA,NA
"3259","Önce Gaethje'nin Tony fergusonu yok ettigini gördük ºimdi de Poirier'in Conor'i yok ettigini gördük herºey degiºir,… https://t.co/kcPQ8LaM0f",FALSE,0,NA,2021-01-24 08:08:08,TRUE,NA,"1353253236199870465",NA,"gokhanatli5",0,FALSE,NA,NA
"3260","Miskine mcgregor j’ai bien fait de pas me lever pour rien #UFC257",FALSE,0,NA,2021-01-24 08:08:07,FALSE,NA,"1353253231107989504",NA,"LucaDsm",0,FALSE,NA,NA
"3261","McGregor was like nah. I’m done with this shii #UFC257 https://t.co/RhiW2TAn9r",FALSE,0,NA,2021-01-24 08:08:04,FALSE,NA,"1353253221523980290",NA,"Adefowope_",0,FALSE,NA,NA
"3262","Mad respect to @TheNotoriousMMA for taking it on the chin #UFC257 Poirier definitely made the underdog proud",FALSE,0,NA,2021-01-24 08:07:58,FALSE,NA,"1353253193225031680",NA,"ashriffraff",0,FALSE,NA,NA
"3263","#UFC257 #connormcgregor Got Folded like lawn Chair? <U+0001F923><U+0001F923><U+0001F923> https://t.co/nnAnVXgVBd",FALSE,0,NA,2021-01-24 08:07:57,FALSE,NA,"1353253191610228736",NA,"ArcadiaT3",0,FALSE,NA,NA
"3264","#UFC257 those calf kicks are a bitch.",FALSE,0,NA,2021-01-24 08:07:56,FALSE,NA,"1353253184307793920",NA,"anyfactor",0,FALSE,NA,NA
"3265","I think this sums up Dustin’s future plans for the lightweight division and I 100% agree.

#UFC257 #UFCFightIsland… https://t.co/04hAI5aQdw",FALSE,0,NA,2021-01-24 08:07:55,TRUE,NA,"1353253182022017025",NA,"RameyMatt",0,FALSE,NA,NA
"3266","A bet is a bet $300 gone smh #UFC257",FALSE,0,NA,2021-01-24 08:07:50,FALSE,NA,"1353253161738375169",NA,"cro_2008",0,FALSE,NA,NA
"3267","Waking up to good news......the twat Conor McGregor getting battered and loosing. You're done mate, just retire!!

#McGregorPoirier #UFC257",FALSE,1,NA,2021-01-24 08:07:48,FALSE,NA,"1353253154759053312",NA,"TjpAbdul",0,FALSE,NA,NA
"3268","I'm providing professional Business Flyer design for your business 

 Please Contact here  :… https://t.co/L6uikjsAVX",FALSE,0,NA,2021-01-24 08:07:42,TRUE,NA,"1353253126912917505",NA,"GAntora01",1,FALSE,NA,NA
"3269","Do you want to lose weight and enjoy a slim body?
Phengold is a natural weight loss supplement with 100% natural in… https://t.co/h2tq5pRTHs",FALSE,0,NA,2021-01-24 08:07:41,TRUE,NA,"1353253122307710976",NA,"bespecial18",0,FALSE,NA,NA
"3270","#UFC257 was not, in fact, streaming on ESPN+, despite @danawhite being so high and mighty about illegal streaming a… https://t.co/uS2L8oam0Y",FALSE,0,NA,2021-01-24 08:07:40,TRUE,NA,"1353253121196232705",NA,"Walker1683",0,FALSE,NA,NA
"3271","Üfler bisküvi sayesinde dustin porier mcgregoru kevgire çevirdi <U+0001F94A><U+0001F94A>#UFC257 https://t.co/EygaEZci4W",FALSE,0,NA,2021-01-24 08:07:39,FALSE,NA,"1353253116200824833",NA,"eragon_94",0,FALSE,NA,NA
"3272","@BernieSanders  to the rescue ""Healthcare for all""
@DustinPoirier 
#UFC257 https://t.co/fVCHmFwws4",FALSE,0,"BernieSanders",2021-01-24 08:07:38,FALSE,NA,"1353253112341880832","216776631","TehleelSathoo",0,FALSE,NA,NA
"3273","A brother depended #Youtube loser #JakePaul is challenging one of the greatest #UFC fighter #McGregor for a $10K bo… https://t.co/jS5qHgtp6A",FALSE,0,NA,2021-01-24 08:07:36,TRUE,NA,"1353253101814177793",NA,"abhi_7_jit",0,FALSE,NA,NA
"3274","#PoirierMcGregor2 #UFC257 #McGregorPoirier
@TheNotoriousMMA 
CONOR KO, d.. <U+0001F1EE><U+0001F1EA> https://t.co/d7rZij4Rrt",FALSE,0,NA,2021-01-24 08:07:36,FALSE,NA,"1353253100962852871",NA,"JoeCufflinks",0,FALSE,NA,NA
"3275","Dana white really showed espn who was boss. He warned yall not to stream his fucking fights. #UFC257",FALSE,0,NA,2021-01-24 08:07:35,FALSE,NA,"1353253098534400001",NA,"ILoveYouAllUSA",0,FALSE,NA,NA
"3276","Michael Chandler vs Charles Oliviera? Hear me out.

#UFC257",FALSE,0,NA,2021-01-24 08:07:33,FALSE,NA,"1353253089755721728",NA,"ilynem",0,FALSE,NA,NA
"3277","<U+0001F4AA><U+0001F3FB> #UFC257 https://t.co/1NRbtbJGb2",FALSE,0,NA,2021-01-24 08:07:30,FALSE,NA,"1353253077193814016",NA,"clay_evertson",0,FALSE,NA,NA
"3278","I dont even like spicy shit like that. SALUTE! @DustinPoirier #UFC257 <U+0001F525><U+0001F44A><U+0001F3FE><U+0001F44F><U+0001F3FE> https://t.co/kBoNGR7Tcq",FALSE,1,NA,2021-01-24 08:07:29,FALSE,NA,"1353253073288916993",NA,"biggestmikey",0,FALSE,NA,NA
"3279","@Justin_Gaethje @DustinPoirier Love this stacked division! We focused too much on Khabib and Ferguson. But now, Fer… https://t.co/ffbhj6ZAQR",FALSE,0,"Justin_Gaethje",2021-01-24 08:07:28,TRUE,"1353233677757476864","1353253069299965952","270700594","SportsAvidFan",0,FALSE,NA,NA
"3280","<U+4ECA><U+65E5><U+306E>19<U+6642><U+904E><U+304E><U+306B><U+540D><U+524D><U+304C><U+3053><U+306E><U+4E26><U+3073><U+306B><U+306A><U+3063><U+305F><U+3089><U+30D3><U+30D3><U+308B><U+2757>
<U+4ECA><U+306E><U+6240><U+634F><U+9020>

 #<U+30AB>—<U+30D5><U+30AD><U+30C3><U+30AF>
#UFC257 
#RIZIN
#<U+5800><U+53E3><U+606D><U+53F8> https://t.co/udyLuCf8fp",FALSE,0,NA,2021-01-24 08:07:26,FALSE,NA,"1353253059023970304",NA,"BaskyGF",0,FALSE,NA,NA
"3281","You’re so done my friend @TheNotoriousMMA #UFC257 https://t.co/zXRxUtFOps",FALSE,0,NA,2021-01-24 08:07:24,FALSE,NA,"1353253051138764800",NA,"HolyAref",0,FALSE,NA,NA
"3282","Der durch #UFC257 kurz unterbrochene Schlaf muss später noch irgendwie nachgeholt werden. Vor allem, weil heute Nac… https://t.co/Uwdi6GOO6r",FALSE,0,NA,2021-01-24 08:07:22,TRUE,NA,"1353253045384187904",NA,"lilienuwe",0,FALSE,NA,NA
"3283","McGregor qui prend un ko second round .. Quel désastre <U+0001F612>#UFC257",FALSE,0,NA,2021-01-24 08:07:20,FALSE,NA,"1353253036492267521",NA,"heros_in",0,FALSE,NA,NA
"3284","Mcgregor should try and get his old 145 style of bouncing in and out of range back. Ever since the Floyd fight he i… https://t.co/LR8NllM11n",FALSE,0,NA,2021-01-24 08:07:19,TRUE,NA,"1353253031878516736",NA,"conorkelly2020",0,FALSE,NA,NA
"3285","still in shock #UFC257",FALSE,0,NA,2021-01-24 08:07:09,FALSE,NA,"1353252989562216448",NA,"infamousmaan",0,FALSE,NA,NA
"3286","@TheNotoriousMMA left on crutches after UFC257 Dustin Poirier defeat.

#UFC257  #McGregor  #DustinPoirier… https://t.co/UgTjLIQi8n",FALSE,0,"TheNotoriousMMA",2021-01-24 08:07:08,TRUE,NA,"1353252984566800386","369583954","macshat1_89",0,FALSE,NA,NA
"3287","It's crazy how Dana's plans keep failing, first it was Ferguson getting stopped by Justin and now Porrier wiping th… https://t.co/khPYgJEKm1",FALSE,0,NA,2021-01-24 08:07:00,TRUE,NA,"1353252952656457728",NA,"_Sir_Lancelot__",1,FALSE,NA,NA
"3288","As i conor mcgregor fan .. i'm actually dying inside right now <U+0001F601>. #UFC257live #UFC257",FALSE,0,NA,2021-01-24 08:07:00,FALSE,NA,"1353252951742099456",NA,"SrhanAmeer",0,FALSE,NA,NA
"3289","One more thing, similar to the Khabib fight, McGregor missed a lot of shots, his range just wasn’t quite there.

Si… https://t.co/g85419MKCM",FALSE,1,NA,2021-01-24 08:06:50,TRUE,NA,"1353252910029811712",NA,"Adam_Lees",0,FALSE,NA,NA
"3290","It’s over. Whether you love him or hate him, Dustin Poirier has officially put an end to the “McGregor Era.”

A fin… https://t.co/qrvcL3Ma0c",FALSE,9,NA,2021-01-24 08:06:50,TRUE,NA,"1353252909916557313",NA,"Spotlight_MMA",2,FALSE,NA,NA
"3291","Oliveira vs Khabib

Chandler vs Poirier 

McGregor vs Hooker 

These are the next fights to make 

@arielhelwani #UFC257   #UFC",FALSE,0,NA,2021-01-24 08:06:47,FALSE,NA,"1353252895584636928",NA,"CalluumW28",0,FALSE,NA,NA
"3292","Dustin Poirier Mcgregor’i fena dövmüº,emekli olma vakti geldi artik yoksa her çiktigi maçta rezil olacak. #UFC257",FALSE,0,NA,2021-01-24 08:06:42,FALSE,NA,"1353252874264997892",NA,"mhmmdasut",0,FALSE,NA,NA
"3293","@SonySportsIndia SONY TEN 1 in English
SONY TEN 3 in Hindi 
#McGregorFightOnSony #SonySports #SirfSonyPeDikhega… https://t.co/yb6qv9RwRa",FALSE,0,"SonySportsIndia",2021-01-24 08:06:41,TRUE,"1352878795234054147","1353252872322953216","508656152","taruns642",0,FALSE,NA,NA
"3294","What a Payback 
@DustinPoirier 
#UFC257 https://t.co/KLgAwhAok6",FALSE,0,NA,2021-01-24 08:06:40,FALSE,NA,"1353252868476739585",NA,"RakibulJoy3",0,FALSE,NA,NA
"3295","it's a tough one to swallow. #UFC257",FALSE,0,NA,2021-01-24 08:06:37,FALSE,NA,"1353252856069935104",NA,"_LegitGoofBall_",0,FALSE,NA,NA
"3296","""We'll do it again!""

Respect between Conor McGregor and Dustin Poirier after #UFC257

https://t.co/JFvbJlUbAX",FALSE,1669,NA,2021-01-24 08:06:34,FALSE,NA,"1353252841243213824",NA,"sportbible",186,FALSE,NA,NA
"3297","Broken laptop??? Meet the laptop doctor at the Peejay Smart solution. Lets treat<U+270D><U+FE0F>
<U+0001F4CC>broken hinges
<U+0001F4CC>casing modificat… https://t.co/KdtD1PAcF4",FALSE,1,NA,2021-01-24 08:06:32,TRUE,NA,"1353252834498797568",NA,"njugunapaul124",1,FALSE,NA,NA
"3298","Gak kaget situasinya berubah, Dustin melawan Fighter Top Contender dan melangkah ke atas. Conor pilih-pilih lawan #UFC257",FALSE,0,NA,2021-01-24 08:06:32,FALSE,NA,"1353252834012237826",NA,"luttothepi",0,FALSE,NA,NA
"3299","The real story behind #UFC257 is  @TheGoodFightFDN here is a list of incredible achievements that @DustinPoirier an… https://t.co/0LoMcPVD4e",FALSE,1,NA,2021-01-24 08:06:31,TRUE,NA,"1353252829071347713",NA,"thismmalife",0,FALSE,NA,NA
"3300","<U+30DE><U+30AF><U+30EC><U+30AC>—<U+8CA0><U+3051><U+305F><U+306E><U+304B>
<U+30DE><U+30A4><U+30AF>·<U+30D6><U+30E9><U+30A6><U+30F3><U+306E><U+53C2><U+8B00><U+3076><U+308A><U+518D><U+3073><U+3060><U+306A>

#<U+30DE><U+30AF><U+30EC><U+30AC>— #UFC257 #ConorMcgregorvsDustinPoirier",FALSE,1,NA,2021-01-24 08:06:29,FALSE,NA,"1353252821148213249",NA,"BTCHODLer3",0,FALSE,NA,NA
"3301","What a performance! Knew he would pull it off @DustinPoirier <U+0001F48E> 2021 isn’t all the bad! #UFC257 https://t.co/bz4rJ5tvl1",FALSE,0,NA,2021-01-24 08:06:28,FALSE,NA,"1353252818426191873",NA,"DougTwinn",0,FALSE,NA,NA
"3302","Bakan Çavuºoglu'ndan kaçirilan Türk gemisi ile ilgili flaº açiklama! https://t.co/Hnqq0ATxp3  

#UFC257 
#pazar… https://t.co/a511plePRc",FALSE,2,NA,2021-01-24 08:06:27,TRUE,NA,"1353252814596800513",NA,"MedyaEge",0,FALSE,NA,NA
"3303","Seismic upset, fuck me. Put some respect on the Diamond please. #UFC257 https://t.co/KisHsxn3Fn",FALSE,4,NA,2021-01-24 08:06:24,FALSE,NA,"1353252800076111873",NA,"scottyAl1",0,FALSE,NA,NA
"3304","Please throw me a bone soon MMA gods. Wonderboy to win the 170 strap as a last minute replacement would do nicely. #UFC257",FALSE,0,NA,2021-01-24 08:06:23,FALSE,NA,"1353252795495960576",NA,"DankSouls15",0,FALSE,NA,NA
"3305","13 UFC fights, only 3 losses against top competition and you mother fuckers are writing him off? Y’all did the same… https://t.co/7oxj7mUhmK",FALSE,0,NA,2021-01-24 08:06:20,TRUE,NA,"1353252783932235776",NA,"realtommygordon",0,FALSE,NA,NA
"3306","“No offense to Chandler, but I won FOTY contender last time and now come out and KO one of the biggest stars, I’m t… https://t.co/B35WswMgSl",FALSE,0,NA,2021-01-24 08:06:18,TRUE,NA,"1353252773584891904",NA,"DEATHTRIANGLE_",0,FALSE,NA,NA
"3307","<U+0001F340>@TheNotoriousMMA out of ""luck"" <U+2618><U+FE0F>#UFC257 https://t.co/dJPCreeKM1",FALSE,0,NA,2021-01-24 08:06:14,FALSE,NA,"1353252758036606976",NA,"AntoniusMagnnus",0,FALSE,NA,NA
"3308","Me pretending to be asleep in the back of the car so my dad would have to carry me into the house #UFC257… https://t.co/3nI2fAMAj7",FALSE,3,NA,2021-01-24 08:06:12,TRUE,NA,"1353252748142194688",NA,"LukooTee",0,FALSE,NA,NA
"3309","Geldi bir tufan, gitti bir boran. Gövde üstünde baº, baº üstünde akil birakmadi, esti geçti. Bu yaºima geldim, bu k… https://t.co/kocvF6AlwD",FALSE,0,NA,2021-01-24 08:06:09,TRUE,NA,"1353252739258720256",NA,"Mmmty1drm",0,FALSE,NA,NA
"3310","I thought same to be honest, thought he had bad weight cut or something. Didn’t see that coming at all but fair dos… https://t.co/Q870FlFefV",FALSE,0,NA,2021-01-24 08:06:09,TRUE,NA,"1353252737291603968",NA,"blaine_scfc",0,FALSE,NA,NA
"3311","It was a fun night 

Also a sad night

Always keep your heads up kings and queens ! #UFC257 https://t.co/h4qRAbjvPu",FALSE,6,NA,2021-01-24 08:06:06,FALSE,NA,"1353252724737978368",NA,"SoraTBE",0,FALSE,NA,NA
"3312","they added calf kicks recently into ufc 4 and dustin beat conor with calf kicks #ufc257",FALSE,1,NA,2021-01-24 08:06:03,FALSE,NA,"1353252710741471232",NA,"MrPopo115",0,FALSE,NA,NA
"3313","I hope @DustinPoirier will receive his bottle of Proper 12 from @TheNotoriousMMA after this KO! #UFC257 #hotsauce",FALSE,0,NA,2021-01-24 08:06:02,FALSE,NA,"1353252708514455552",NA,"JuMtinsh",0,FALSE,NA,NA
"3314","Just saw the Dana post fight interview he looks dead inside <U+0001F602> #ufc257",FALSE,18,NA,2021-01-24 08:05:58,FALSE,NA,"1353252692815040515",NA,"TwistedDarce",0,FALSE,NA,NA
